title,addr1,stored_lat,stored_lon,kakao_lat,kakao_lon,dist_km,kakao_addr,issue
아오라,경상북도 구미시 고아읍 들성로13길 6-17,36.16358073,128.350475,,,,,장소 미발견 (폐업/미등록 가능성)
아이니 퍼피캐슬 펫카페,대구광역시 남구 앞산순환로89길 8,35.83171792,128.573901,,,,,장소 미발견 (폐업/미등록 가능성)
아이러브퍼피 수원광교점,경기도 수원시 영통구 웰빙타운로36번길 46-246,37.31191737,127.054793,,,,,장소 미발견 (폐업/미등록 가능성)
아중호수,전라북도 전주시 덕진구 한배미로 66,35.82596376,127.17106,35.82211884156679,127.17707145222646,0.69,전북특별자치도 전주시 덕진구 우아동1가 786,좌표 불일치 (0.69km)
아이유랑,경기도 남양주시 수동면 비룡로973번길 34,37.71854007,127.311493,37.80260992231143,127.34550885305809,9.815,경기 가평군 상면 연하리 475-3,좌표 오류 - 실제위치 9.8km 이격
아잉독,전라남도 여수시 미평로 49,34.76747661,127.70807,34.74374737281822,127.65136443751823,5.814,전남 여수시 소호동 360-9,좌표 오류 - 실제위치 5.8km 이격
아지터,대구광역시 동구 효동로6길 102,35.88097803,128.653257,35.8160817385946,128.756629037123,11.785,경북 경산시 사동 585-4,좌표 오류 - 실제위치 11.8km 이격
아트센터 나비 미술관,서울특별시 종로구 종로 26,37.56969128,126.980304,37.57757338883331,126.98047182047328,0.877,서울 종로구 사간동 93,좌표 불일치 (0.88km)
아침이슬펜션,강원도 평창군 봉평면 경강로 464-11,37.59761827,128.312054,,,,,장소 미발견 (폐업/미등록 가능성)
안녕강아지,경기도 하남시 미사강변중앙로 221,37.56633814,127.188499,37.56201727167991,127.19033007196361,0.507,경기 하남시 망월동 1102,좌표 불일치 (0.51km)
안다미로 카페,충청남도 천안시 서북구 두정상가5길 14,36.83124471,127.143666,36.8177968981048,127.156334127987,1.873,충남 천안시 동남구 신부동 459-8,좌표 오류 - 실제위치 1.9km 이격
안돌오름,제주특별자치도 제주시 구좌읍 중산간동로 2052,33.4735409,126.763138,33.457830549274156,126.7558689353096,1.873,제주특별자치도 제주시 구좌읍 송당리 산 66-2,좌표 오류 - 실제위치 1.9km 이격
안성맞춤 포시즌 애견테마파크,경기도 안성시 서운면 바우덕이로 348-24,36.96692604,127.281397,,,,,장소 미발견 (폐업/미등록 가능성)
알로하디디,경기도 화성시 비봉면 남이로 255,37.24956104,126.841556,,,,,장소 미발견 (폐업/미등록 가능성)
알베로벨로,경기도 남양주시 화도읍 소래비로 86-12,37.65786074,127.32027,37.65798298731261,127.33747005455184,1.514,경기 남양주시 화도읍 답내리 535-18,좌표 오류 - 실제위치 1.5km 이격
알앤비타운,제주특별자치도 서귀포시 분토왓로174번길 45,33.27989656,126.551752,,,,,장소 미발견 (폐업/미등록 가능성)
알토커피,대구광역시 수성구 수성로32길 127-19,35.8356829,128.614421,,,,,장소 미발견 (폐업/미등록 가능성)
알함브라 애견동반펜션,경상남도 남해군 남면 빛담촌길 7-6,34.7301466,127.86863,,,,,장소 미발견 (폐업/미등록 가능성)
앞산공원,대구광역시 남구 앞산순환로 574-116,35.82248314,128.585483,35.82721640685348,128.58765535374687,0.562,대구 남구 대명동 산 227-5,좌표 불일치 (0.56km)
애견샵서울리버티벨,서울특별시 강동구 양재대로 1410,37.53174182,127.138141,,,,,장소 미발견 (폐업/미등록 가능성)
애견카페 똥강아지,경기도 부천시 석천로169번길 34,37.50307308,126.760862,,,,,장소 미발견 (폐업/미등록 가능성)
애견카페 어썸,충청남도 천안시 서북구 성정공원5로 13,36.8282455,127.138935,,,,,장소 미발견 (폐업/미등록 가능성)
애견카페레삐,경기도 의정부시 평화로 571-1,37.74303547,127.046392,,,,,장소 미발견 (폐업/미등록 가능성)
애견카페122,부산광역시 부산진구 신천대로 122,35.15362556,129.054047,,,,,장소 미발견 (폐업/미등록 가능성)
애견카페왈,경기도 수원시 권선구 곡선로50번길 5-3,37.23856644,127.029939,,,,,장소 미발견 (폐업/미등록 가능성)
애견카페왈 사계점,제주특별자치도 서귀포시 안덕면 사계로114번길 54-12,33.24246552,126.304891,,,,,장소 미발견 (폐업/미등록 가능성)
애견카페히릿 건대점,서울특별시 광진구 광나루로 404,37.5469693,127.074406,,,,,장소 미발견 (폐업/미등록 가능성)
애견호텔몽이네맡겨보시개,충청북도 청주시 청원구 오창읍 중심상업로 23,36.71287954,127.429229,,,,,장소 미발견 (폐업/미등록 가능성)
애니멀고파크 광주점,광주광역시 광산구 어등대로648번안길 47,35.14831098,126.780881,,,,,장소 미발견 (폐업/미등록 가능성)
애니멀고파크 논현점,서울특별시 강남구 봉은사로47길 59,37.51356096,127.039785,,,,,장소 미발견 (폐업/미등록 가능성)
애니멀 패밀리 반려견카페,경기도 용인시 처인구 모현읍 초부로 84-41,37.31255476,127.25051,,,,,장소 미발견 (폐업/미등록 가능성)
애견회관,경기도 안성시 혜산로 37,37.01028271,127.274865,,,,,장소 미발견 (폐업/미등록 가능성)
애니플 반려문화교육센터 앤 퍼피스그린,대전광역시 유성구 송정길84번길 66,36.28658787,127.253189,,,,,장소 미발견 (폐업/미등록 가능성)
앨리스,부산광역시 해운대구 청사포로128번길 22,35.16056993,129.191322,35.1717706134458,129.175173428162,1.925,부산 해운대구 좌동 1461-5,좌표 오류 - 실제위치 1.9km 이격
앵두나무카페,서울특별시 강북구 덕릉로40다길 33-38,37.6331589,127.029817,,,,,장소 미발견 (폐업/미등록 가능성)
양구군립 박수근미술관,강원도 양구군 양구읍 박수근로 265-15,38.09617511,127.981616,,,,,장소 미발견 (폐업/미등록 가능성)
어달해수욕장,nan,37.56495754,129.112548,37.5687670493557,129.117531000801,0.61,강원특별자치도 동해시 어달동 52-4,좌표 불일치 (0.61km)
어느멋진날카페,강원도 양양군 강현면 동해대로 3373,38.13892965,128.614891,38.192517224916955,128.6017452981376,6.068,강원특별자치도 속초시 조양동 1450-42,좌표 오류 - 실제위치 6.1km 이격
어린왕자 애견펜션,강원도 양양군 손양면 선사유적로 316-14,38.05768095,128.682752,,,,,장소 미발견 (폐업/미등록 가능성)
어서오시게,경기도 평택시 고덕국제3길 114,37.05154471,127.048245,,,,,장소 미발견 (폐업/미등록 가능성)
어썸독,경기도 용인시 처인구 모현읍 능곡로 19,37.34085758,127.177178,,,,,장소 미발견 (폐업/미등록 가능성)
어우름 스파애견펜션,경상남도 거제시 일운면 거제대로 1488-9,34.79327307,128.665223,,,,,장소 미발견 (폐업/미등록 가능성)
에코랜드,제주특별자치도 제주시 조천읍 번영로 1278-169,33.45534851,126.668853,33.4513086438713,126.672330335995,0.553,제주특별자치도 제주시 조천읍 교래리 385-1,좌표 불일치 (0.55km)
에버그린과파인트리 애견동반펜션,경상남도 거제시 일운면 거제대로 1494-12,34.79379126,128.664595,,,,,장소 미발견 (폐업/미등록 가능성)
에스피온,서울특별시 강남구 삼성로71길 45,37.50116337,127.055313,37.5144765609211,127.064654508066,1.694,서울 강남구 삼성동 162-30,좌표 오류 - 실제위치 1.7km 이격
엘룬카페,부산광역시 수영구 광안해변로 247,35.15504543,129.120844,,,,,장소 미발견 (폐업/미등록 가능성)
엠아르 카페,경기도 남양주시 화도읍 북한강로 1602-22,37.65028508,127.368814,,,,,장소 미발견 (폐업/미등록 가능성)
여수 가즈아풀빌라,전라남도 여수시 돌산읍 돌산로 3159-6,34.70287737,127.757964,,,,,장소 미발견 (폐업/미등록 가능성)
여수 다시봄 애견동반 펜션,전라남도 여수시 돌산읍 평사로 339,34.65551872,127.727332,,,,,장소 미발견 (폐업/미등록 가능성)
여수 복자 스파펜션,전라남도 여수시 돌산읍 평사로 331,34.65547838,127.726389,,,,,장소 미발견 (폐업/미등록 가능성)
여수바다향기 키즈가족 독채펜션,전라남도 여수시 돌산읍 평사로 479,34.66213479,127.739173,,,,,장소 미발견 (폐업/미등록 가능성)
여자만갯벌,nan,34.79164857,127.577809,34.7901569655295,127.56761096817,0.946,전남 여수시 소라면 사곡리,좌표 불일치 (0.95km)
여수항방파제 하멜등대,nan,34.73643208,127.747797,,,,,장소 미발견 (폐업/미등록 가능성)
연세대학교 원주박물관,강원도 원주시 흥업면 연세대길 1,37.2748331,127.904328,37.281038253551756,127.8996585325236,0.804,강원특별자치도 원주시 흥업면 매지리 1496,좌표 불일치 (0.80km)
연우당 게스트하우스,전라북도 전주시 완산구 태조로 12-17,35.8155876,127.153111,,,,,장소 미발견 (폐업/미등록 가능성)
영남대학교민속촌,경상북도 경산시 대학로 280,35.83049163,128.75218,35.8278135300668,128.761612487532,0.901,경북 경산시 대동 214-1,좌표 불일치 (0.90km)
영남대학교박물관,경상북도 경산시 대학로 280,35.83049163,128.75218,35.8365267946147,128.756360436887,0.77,경북 경산시 조영동 321,좌표 불일치 (0.77km)
영랑호수공원,nan,38.21208449,128.584375,38.2184198961428,128.590171000936,0.868,강원특별자치도 속초시 영랑동 163-84,좌표 불일치 (0.87km)
영담한지미술관,경상북도 청도군 운문면 방음길 60,35.70454022,128.948612,35.67723726932724,128.89315802427916,5.856,경북 청도군 금천면 신지리 360-2,좌표 오류 - 실제위치 5.9km 이격
영산강8경 담양습지,nan,35.26156242,126.895508,35.2543303668933,126.895900026149,0.805,전남 담양군 대전면 태목리 656-2,좌표 불일치 (0.80km)
영분의일,부산광역시 강서구 명지오션시티8로42번길 20-11,35.08514256,128.909893,,,,,장소 미발견 (폐업/미등록 가능성)
영천악,nan,33.3088127,126.600015,33.295266768721305,126.6008223942392,1.508,제주특별자치도 서귀포시 상효동 2364,좌표 오류 - 실제위치 1.5km 이격
영흥도 라르고 애견동반펜션,인천광역시 옹진군 영흥면 영흥로757번길 178,37.26697719,126.447796,,,,,장소 미발견 (폐업/미등록 가능성)
오도1리간이해수욕장,nan,36.15981074,129.394423,36.1549355691878,129.398878511548,0.674,경북 포항시 북구 흥해읍 오도리,좌표 불일치 (0.67km)
오늘 카페,서울특별시 서초구 명달로4길 4,37.47984643,127.006088,37.4834902469489,126.856717626187,13.186,경기 광명시 광명동 92-12,좌표 오류 - 실제위치 13.2km 이격
오늘맑음,서울특별시 강북구 4.19로17길 14-1,37.6442841,127.005668,37.63300511624882,127.02378655194569,2.029,서울 강북구 미아동 160-37,좌표 오류 - 실제위치 2.0km 이격
오도그 케이크 카페,충청남도 천안시 서북구 불당29길 11-6,36.80978852,127.102137,,,,,장소 미발견 (폐업/미등록 가능성)
오독스,경기도 안양시 만안구 장내로149번길 30,37.39954203,126.923255,,,,,장소 미발견 (폐업/미등록 가능성)
오로라커피하우스,경기도 이천시 백사면 원적로775번길 16,37.34068975,127.462932,,,,,장소 미발견 (폐업/미등록 가능성)
오마이독,경기도 성남시 수정구 금토로107번길 85,37.40198677,127.073342,37.486536867789034,126.95852504226515,13.825,서울 관악구 봉천동 15-44,좌표 오류 - 실제위치 13.8km 이격
오멍가멍 애견카페 호텔,제주특별자치도 제주시 어영길 64-14,33.51743656,126.49823,,,,,장소 미발견 (폐업/미등록 가능성)
오미네커피 청라스퀘어7,인천광역시 서구 청라루비로 76,37.532284,126.6421,,,,,장소 미발견 (폐업/미등록 가능성)
오조리마을,nan,33.46134289,126.906686,33.4620767247977,126.914060484337,0.689,제주특별자치도 서귀포시 성산읍 오조리,좌표 불일치 (0.69km)
오성리,서울특별시 강북구 삼양로73가길 3,37.62939777,127.017455,,,,,장소 미발견 (폐업/미등록 가능성)
오창저수지,nan,36.73684344,127.414471,36.7324578745463,127.40895278301,0.693,충북 청주시 청원구 오창읍 성산리 322-3,좌표 불일치 (0.69km)
오수휴게소 반려견놀이터,전라북도 임실군 오수면 순천완주고속도로 74,35.54024563,127.311615,,,,,장소 미발견 (폐업/미등록 가능성)
오알카페,경기도 고양시 일산동구 성석로 328,37.7052759,126.794709,37.7145231525399,126.764278682314,2.868,경기 파주시 야당동 220-14,좌표 오류 - 실제위치 2.9km 이격
오창미래지농통테마공원,nan,36.73106048,127.398604,,,,,장소 미발견 (폐업/미등록 가능성)
오피큐알,경기도 수원시 팔달구 화서문로45번길 31,37.28669272,127.012347,,,,,장소 미발견 (폐업/미등록 가능성)
오해피펜션,강원도 평창군 방림면 감동지길 116-17,37.48021716,128.274891,,,,,장소 미발견 (폐업/미등록 가능성)
온스,전라남도 목포시 미항로 145,34.79743583,126.435759,,,,,장소 미발견 (폐업/미등록 가능성)
올대디 애견카페,경기도 부천시 신흥로 178,37.49995794,126.7776,,,,,장소 미발견 (폐업/미등록 가능성)
올드페리도넛,서울특별시 용산구 한남대로27길 66,37.53959965,127.003,37.52072277553913,127.0212927450624,2.647,서울 강남구 신사동 523-17,좌표 오류 - 실제위치 2.6km 이격
올레펜션,경상북도 포항시 북구 청하면 해안로2414번길 15-15,36.20745902,129.371304,,,,,장소 미발견 (폐업/미등록 가능성)
와룡산,경상남도 사천시 새섬바위길 390-4,34.97394207,128.083253,34.9721120908261,128.07734702588,0.575,경남 사천시 죽림동 산 142,좌표 불일치 (0.58km)
와글,경상북도 경산시 압량읍 압독2로8길 21,35.83932737,128.765259,35.8663166809221,128.592798112573,15.83,대구 중구 덕산동 110,좌표 오류 - 실제위치 15.8km 이격
완두콩 애견카페 펍,경기도 김포시 양촌읍 양곡2로 25,37.65364472,126.626911,,,,,장소 미발견 (폐업/미등록 가능성)
완주책박물관,전라북도 완주군 삼례읍 삼례역로 68,35.90745719,127.065756,,,,,장소 미발견 (폐업/미등록 가능성)
왈왈펫카페,경기도 고양시 일산동구 무궁화로 32-12,37.66211709,126.768038,,,,,장소 미발견 (폐업/미등록 가능성)
왕지벚꽃길,nan,34.93593364,127.907032,34.9437852722092,127.882443373683,2.405,경남 남해군 설천면 노량리,좌표 오류 - 실제위치 2.4km 이격
외도조경식물원,경상남도 거제시 일운면 외도길 17,34.76947226,128.711392,,,,,장소 미발견 (폐업/미등록 가능성)
용곡공원,충청남도 천안시 서북구 공원로 109,36.7930584,127.098591,36.79667218812675,127.09486584896379,0.521,충남 천안시 서북구 불당동 1279,좌표 불일치 (0.52km)
요기도기 카페,대구광역시 달서구 와룡로 169,35.84873231,128.536389,,,,,장소 미발견 (폐업/미등록 가능성)
용문사성보유물관,경상북도 예천군 용문면 용문사길 285-30,36.73150562,128.370525,,,,,장소 미발견 (폐업/미등록 가능성)
용인대학교박물관,경기도 용인시 처인구 용인대학로 134,37.22787888,127.170724,37.2222713834391,127.18838572285,1.684,경기 용인시 처인구 남동 555,좌표 오류 - 실제위치 1.7km 이격
우다다애견카페,부산광역시 북구 금곡대로 302,35.23530741,129.01416,,,,,장소 미발견 (폐업/미등록 가능성)
우석뮤지엄,서울특별시 서대문구 신촌로 129,37.55656393,126.940328,,,,,장소 미발견 (폐업/미등록 가능성)
우성펜션,인천광역시 강화군 삼산면 삼산북로806번길 92-40,37.73082196,126.293718,,,,,장소 미발견 (폐업/미등록 가능성)
우이천 벚꽃길 산책로,서울특별시 도봉구 우이천로20길 7,37.64173321,127.034772,,,,,장소 미발견 (폐업/미등록 가능성)
우전해수욕장,nan,34.95861592,126.135826,34.9714714447936,126.137153901466,1.435,전남 신안군 증도면 우전리,좌표 오류 - 실제위치 1.4km 이격
우키하우스,제주특별자치도 제주시 조천읍 신촌5길 56,33.53780665,126.621987,,,,,장소 미발견 (폐업/미등록 가능성)
우프우프,인천광역시 중구 하늘달빛로64번길 6-3,37.48575378,126.560445,37.5075383717653,126.735710369699,15.651,인천 부평구 삼산동 460-6,좌표 오류 - 실제위치 15.7km 이격
운천공원,nan,36.64284527,127.470121,36.6477484348215,127.471455861514,0.558,충북 청주시 흥덕구 운천동 618-2,좌표 불일치 (0.56km)
울산대학교박물관,울산광역시 남구 대학로 93,35.54183712,129.257425,35.5400927503533,129.268597245646,1.029,울산 남구 옥동 894,좌표 오류 - 실제위치 1.0km 이격
원광대학교박물관,전라북도 익산시 익산대로 460,35.97171397,126.960224,35.9662980947429,126.956670602014,0.682,전북특별자치도 익산시 신동 272,좌표 불일치 (0.68km)
웅천애견카페,전라남도 여수시 예울마루로 37-53,34.74626202,127.670873,34.75048329885616,127.69825641972011,2.546,전남 여수시 문수동 697-9,좌표 오류 - 실제위치 2.5km 이격
원더랜드 애견동반 캠핑 카라반,경상북도 청도군 매전면 청매로 825,35.61194551,128.821907,,,,,장소 미발견 (폐업/미등록 가능성)
월드컵공원,서울특별시 마포구 하늘공원로 86,37.57159797,126.881674,37.5685396959502,126.886883825534,0.571,서울 마포구 상암동 481-72,좌표 불일치 (0.57km)
원주허브팜식물박물관,강원도 원주시 마장2길 33,37.30800949,127.925027,,,,,장소 미발견 (폐업/미등록 가능성)
위클라드 애견 풀빌라,경상북도 경주시 외동읍 죽동길 160-102,35.74124402,129.307021,,,,,장소 미발견 (폐업/미등록 가능성)
웨스트사이드 카페 펜션,경상남도 통영시 산양읍 산양일주로 1262-15,34.77956061,128.401546,,,,,장소 미발견 (폐업/미등록 가능성)
위드멍,경기도 가평군 상면 수목원로 417-17,37.74462358,127.353953,,,,,장소 미발견 (폐업/미등록 가능성)
위켄드컴즈,경기도 광주시 능평로 47,37.35284231,127.164722,,,,,장소 미발견 (폐업/미등록 가능성)
위클리커피,경기도 성남시 수정구 위례광장로 12,37.46676779,127.142159,37.4784176764047,127.14393633277922,1.305,서울 송파구 장지동 884,좌표 오류 - 실제위치 1.3km 이격
위플레이독 애견놀이터,제주특별자치도 서귀포시 성산읍 서성일로1136번길 10-1,33.44402439,126.899752,,,,,장소 미발견 (폐업/미등록 가능성)
위플독 펜션,인천광역시 강화군 길상면 해안남로 368-18,37.60669859,126.514193,,,,,장소 미발견 (폐업/미등록 가능성)
유민미술관,제주특별자치도 서귀포시 성산읍 섭지코지로 107,33.42604238,126.926443,33.4291971800154,126.932230895342,0.642,제주특별자치도 서귀포시 성산읍 고성리 21,좌표 불일치 (0.64km)
유알마인,강원도 원주시 지정면 지정로 912,37.35851945,127.802277,,,,,장소 미발견 (폐업/미등록 가능성)
유포리아 애견운동장,경상남도 창원시 진해구 용원동로 19,35.09481902,128.80374,,,,,장소 미발견 (폐업/미등록 가능성)
유폴24시 애견셀프목욕 무인카페,경기도 수원시 팔달구 권광로142번길 31,37.25993581,127.033232,,,,,장소 미발견 (폐업/미등록 가능성)
육갑,경기도 남양주시 조안면 재재기로 537,37.59141526,127.319782,,,,,장소 미발견 (폐업/미등록 가능성)
이구역의댕댕이,경기도 구리시 갈매중앙로 70,37.63053607,127.117141,,,,,장소 미발견 (폐업/미등록 가능성)
이기대해안산책로,nan,35.12249104,129.119828,35.11577835670782,129.1271487816168,1.0,부산 남구 용호동,좌표 오류 - 실제위치 1.0km 이격
이누인,대전광역시 유성구 계백로421번길 53-6,36.27332553,127.288635,36.3664385758288,127.263095971753,10.604,충남 공주시 반포면 온천리 347-1,좌표 오류 - 실제위치 10.6km 이격
이상원미술관,강원도 춘천시 사북면 화악지암길 99,37.96832347,127.578352,37.96847523557953,127.57213233077808,0.545,강원특별자치도 춘천시 사북면 지암리 587,좌표 불일치 (0.55km)
이리오개,경상북도 구미시 인동15길 5,36.09988894,128.425802,,,,,장소 미발견 (폐업/미등록 가능성)
이뻐해줄개,경기도 수원시 팔달구 인계로68번길 6,37.26872023,127.024829,,,,,장소 미발견 (폐업/미등록 가능성)
이영미술관,경기도 용인시 기흥구 흥덕4로 63,37.27730628,127.090111,,,,,장소 미발견 (폐업/미등록 가능성)
이호테우말등대,nan,33.49932725,126.457478,33.50181748991683,126.4519579821247,0.582,제주특별자치도 제주시 이호일동,좌표 불일치 (0.58km)
이화여자대학교박물관,서울특별시 서대문구 이화여대길 52,37.56446452,126.950289,37.5603170022437,126.944708954847,0.674,서울 서대문구 대현동 11-1,좌표 불일치 (0.67km)
이플러,부산광역시 수영구 남천바다로33번길 27,35.14968451,129.114694,,,,,장소 미발견 (폐업/미등록 가능성)
인덕대학교 아정미술관,서울특별시 노원구 초안산로 12,37.63034387,127.0545,,,,,장소 미발견 (폐업/미등록 가능성)
인도그 카페,충청남도 당진시 북문로1길 24-9,36.89992451,126.630609,,,,,장소 미발견 (폐업/미등록 가능성)
인제스피디움 클래식카 박물관,강원도 인제군 기린면 상하답로 130,38.00260361,128.295385,38.00170500488294,128.28972800460085,0.506,강원특별자치도 인제군 기린면 북리 1500,좌표 불일치 (0.51km)
인디퍼피,광주광역시 광산구 임방울대로800번길 11-6,35.21680843,126.846721,,,,,장소 미발견 (폐업/미등록 가능성)
인천 라온제나힐 펜션,인천광역시 옹진군 영흥면 영흥북로 374-16,37.28112418,126.488758,,,,,장소 미발견 (폐업/미등록 가능성)
일산호수공원,경기도 고양시 일산동구 호수로 731,37.66444706,126.760442,37.6561360415672,126.764141543966,0.98,경기 고양시 일산동구 장항동 906,좌표 불일치 (0.98km)
인천학생625참전관,인천광역시 중구 우현로 66,37.47285336,126.629593,,,,,장소 미발견 (폐업/미등록 가능성)
자라섬,nan,37.81044078,127.53544,37.8157523632236,127.52794671299,0.884,경기 가평군 가평읍 달전리 30,좌표 불일치 (0.88km)
입양뜰,서울특별시 관악구 난우2길 9,37.47343267,126.919425,,,,,장소 미발견 (폐업/미등록 가능성)
자티,전라북도 완주군 용진읍 상삼용암2길 62-6,35.86996253,127.183738,,,,,장소 미발견 (폐업/미등록 가능성)
작은 통나무집,강원도 평창군 방림면 월암길 41-7,37.45974629,128.27069,,,,,장소 미발견 (폐업/미등록 가능성)
작은라떼,강원도 원주시 판부면 매봉길 26-10,37.32055918,127.943142,37.3445536120196,128.010905698072,6.559,강원특별자치도 원주시 행구동 62-2,좌표 오류 - 실제위치 6.6km 이격
장발장 펜션,경기도 포천시 일동면 사기막길 224,37.96015699,127.352629,38.0495075903965,127.346888254192,9.948,경기 포천시 영북면 산정리 801-112,좌표 오류 - 실제위치 9.9km 이격
장사도펜션,경상남도 통영시 산양읍 산양중앙로 320,34.79560943,128.416383,34.71492764703393,128.5864208274788,17.939,경남 거제시 남부면 저구리 640,좌표 오류 - 실제위치 17.9km 이격
장생도라지박물관,경상남도 진주시 금곡면 정자천로15번길 5,35.13833549,128.171375,,,,,장소 미발견 (폐업/미등록 가능성)
장승공원,nan,35.32382071,127.001045,,,,,장소 미발견 (폐업/미등록 가능성)
장전미술관,전라남도 진도군 임회면 하미길 39,34.4297596,126.237955,,,,,장소 미발견 (폐업/미등록 가능성)
재단법인 세종문화회관,서울특별시 종로구 세종대로 175,37.57184786,126.976168,37.56933844053835,126.9813682061893,0.537,서울 종로구 서린동 88,좌표 불일치 (0.54km)
재단법인 중남미문화원병설박물관,경기도 고양시 덕양구 대양로285번길 33-15,37.70358397,126.895348,,,,,장소 미발견 (폐업/미등록 가능성)
재단법인 한국등잔박물관,경기도 용인시 처인구 모현읍 능곡로56번길 8,37.33658645,127.177881,,,,,장소 미발견 (폐업/미등록 가능성)
저동항,nan,37.51066854,130.904676,37.496218175092636,130.90996947930375,1.673,경북 울릉군 울릉읍 저동리 48-8,좌표 오류 - 실제위치 1.7km 이격
전북대학교박물관,전라북도 전주시 덕진구 백제대로 567,35.84113827,127.131589,35.8459576786175,127.127551049059,0.648,전북특별자치도 전주시 덕진구 덕진동1가 664-14,좌표 불일치 (0.65km)
전라병영성 하멜기념관,전라남도 강진군 병영면 병영성로 180,34.71928737,126.818627,,,,,장소 미발견 (폐업/미등록 가능성)
전주대학교박물관,전라북도 전주시 완산구 천잠로 303,35.81616417,127.088884,35.80963697264035,127.08714327857925,0.743,전북특별자치도 전주시 완산구 효자동2가 1080,좌표 불일치 (0.74km)
전주한지박물관,전라북도 전주시 덕진구 팔복로 59,35.84512928,127.096705,35.8490298027835,127.100248808157,0.539,전북특별자치도 전주시 덕진구 팔복동2가 180,좌표 불일치 (0.54km)
전주사연생태박물관,전라북도 전주시 완산구 바람쐬는길 21,35.81159258,127.162587,,,,,장소 미발견 (폐업/미등록 가능성)
전주천생태학습장,nan,35.84916547,127.110002,,,,,장소 미발견 (폐업/미등록 가능성)
정기룡장군유물전시관,경상북도 상주시 사벌국면 충의로 230,36.44454111,128.213266,,,,,장소 미발견 (폐업/미등록 가능성)
정모시쉼터,제주특별자치도 서귀포시 부두로5번길 9,33.24471484,126.566192,33.2468620425848,126.571853712847,0.578,제주특별자치도 서귀포시 서귀동 962,좌표 불일치 (0.58km)
정다방 카페,서울특별시 강남구 테헤란로30길 31,37.49925201,127.040044,37.4431954828839,127.13699254281,10.586,경기 성남시 수정구 태평동 3436-3,좌표 오류 - 실제위치 10.6km 이격
정문규미술관,경기도 안산시 단원구 대부황금로 153-9,37.20532108,126.644263,,,,,장소 미발견 (폐업/미등록 가능성)
정부대전청사숲의공원A,대전광역시 서구 청사로 189,36.36268299,127.384904,,,,,장소 미발견 (폐업/미등록 가능성)
제8대유엔사무총장반기문 평화기념관,충청북도 음성군 원남면 행치길 15-5,36.89195764,127.664407,,,,,장소 미발견 (폐업/미등록 가능성)
제주 공룡랜드 전시관,제주특별자치도 제주시 애월읍 광령평화2길 1,33.44277602,126.432361,33.433399444386886,126.42201811764059,1.417,제주특별자치도 제주시 애월읍 고성리 937,좌표 오류 - 실제위치 1.4km 이격
제주 꽃담펜션,제주특별자치도 서귀포시 성산읍 해맞이해안로 2630,33.47657146,126.909532,,,,,장소 미발견 (폐업/미등록 가능성)
제주 마루호텔앤카페,제주특별자치도 서귀포시 안덕면 평화로 486,33.27937507,126.317938,,,,,장소 미발견 (폐업/미등록 가능성)
제주 애월 장군의집,제주특별자치도 제주시 애월읍 고내로7길 39-9,33.46627141,126.336184,,,,,장소 미발견 (폐업/미등록 가능성)
제주 에이치빌풀펜션,제주특별자치도 제주시 구좌읍 덕행로 175-32,33.53165963,126.796347,,,,,장소 미발견 (폐업/미등록 가능성)
제주 펠리체펜션,제주특별자치도 서귀포시 안덕면 사계북로 117,33.23724751,126.29981,,,,,장소 미발견 (폐업/미등록 가능성)
제주 하도조은 펜션,제주특별자치도 제주시 구좌읍 하도15길 107-6,33.51137602,126.893856,,,,,장소 미발견 (폐업/미등록 가능성)
제주디오빌펜션,제주특별자치도 서귀포시 색달로72번길 20,33.25924502,126.410305,,,,,장소 미발견 (폐업/미등록 가능성)
제주세계자연유산센터 세계유산전시관,제주특별자치도 제주시 조천읍 선교로 569-36,33.45691987,126.714752,,,,,장소 미발견 (폐업/미등록 가능성)
제주스런 서귀포점,제주특별자치도 서귀포시 성산읍 독자봉로24번길 75-30,33.39087005,126.873739,,,,,장소 미발견 (폐업/미등록 가능성)
제주아이스뮤지엄 종합전시관,제주특별자치도 제주시 은수길 69,33.47065125,126.488217,,,,,장소 미발견 (폐업/미등록 가능성)
제주양떼목장펜션,제주특별자치도 제주시 애월읍 도치돌길 289-13,33.4113577,126.365216,,,,,장소 미발견 (폐업/미등록 가능성)
제주옹기숨미술관,제주특별자치도 제주시 주르레길 55-19,33.44910719,126.480635,,,,,장소 미발견 (폐업/미등록 가능성)
제주평화박물관,제주특별자치도 제주시 한경면 청수서5길 63,33.30581859,126.249548,,,,,장소 미발견 (폐업/미등록 가능성)
제쥬엔,제주특별자치도 서귀포시 안덕면 소기왓로 41-14,33.23948048,126.369176,33.26958715201537,126.17782643478476,18.105,제주특별자치도 서귀포시 대정읍 신도리 2419,좌표 오류 - 실제위치 18.1km 이격
조금나루해수욕장,nan,34.99966895,126.35205,34.9950818779929,126.33454801191,1.674,전남 무안군 망운면 송현리 1070-3,좌표 오류 - 실제위치 1.7km 이격
조이런어질리티클럽,경기도 가평군 설악면 유명로 553-10,37.59759444,127.4881,,,,,장소 미발견 (폐업/미등록 가능성)
종포해양공원,전라남도 여수시 이순신광장로 146,34.73728904,127.739707,34.7384232032764,127.74501218747,0.501,전남 여수시 종화동,좌표 불일치 (0.50km)
종로문화체육센터 광화문아트홀,서울특별시 종로구 인왕산로1길 21,37.57420982,126.964661,,,,,장소 미발견 (폐업/미등록 가능성)
